Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата	Тип даты
52.61902	39.56737	Дежавю	ул. Терешковой, д. 26, Липецк 398043 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
52.61902	39.56737	Дежавю	ул. Терешковой, д. 26, Липецк 398043 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
52.61902	39.56737	Дежавю	ул. Терешковой, д. 26, Липецк 398043 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
52.61902	39.56737	Дежавю	ул. Терешковой, д. 26, Липецк 398043 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
52.61902	39.56737	Дежавю	ул. Терешковой, д. 26, Липецк 398043 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
52.61902	39.56737	Дежавю	ул. Терешковой, д. 26, Липецк 398043 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
52.61902	39.56737	Дежавю	ул. Терешковой, д. 26, Липецк 398043 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
52.61902	39.56737	Дежавю	ул. Терешковой, д. 26, Липецк 398043 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
52.61902	39.56737	Дежавю	ул. Терешковой, д. 26, Липецк 398043 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
52.61902	39.56737	Дежавю	ул. Терешковой, д. 26, Липецк 398043 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
52.60457	39.57875	Пиратская бухта	ул. Советская, 64 помещение №1, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
52.60457	39.57875	Пиратская бухта	ул. Советская, 64 помещение №1, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
52.60457	39.57875	Пиратская бухта	ул. Советская, 64 помещение №1, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
52.60457	39.57875	Пиратская бухта	ул. Советская, 64 помещение №1, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
52.60457	39.57875	Пиратская бухта	ул. Советская, 64 помещение №1, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
52.60457	39.57875	Пиратская бухта	ул. Советская, 64 помещение №1, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
52.60457	39.57875	Пиратская бухта	ул. Советская, 64 помещение №1, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
52.60457	39.57875	Пиратская бухта	ул. Советская, 64 помещение №1, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
52.60457	39.57875	Пиратская бухта	ул. Советская, 64 помещение №1, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
52.60457	39.57875	Пиратская бухта	ул. Советская, 64 помещение №1, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
52.60457	39.57875	Пиратская бухта	ул. Советская, 64 помещение №1, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
52.60457	39.57875	Пиратская бухта	ул. Советская, 64 помещение №1, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
52.60457	39.57875	Пиратская бухта	ул. Советская, 64 помещение №1, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
52.60457	39.57875	Пиратская бухта	ул. Советская, 64 помещение №1, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
52.60457	39.57875	Пиратская бухта	ул. Советская, 64 помещение №1, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
52.65679	39.72761	Ташир	Советская, 66, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
52.65679	39.72761	Ташир	Советская, 66, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
52.65679	39.72761	Ташир	Советская, 66, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
52.65679	39.72761	Ташир	Советская, 66, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
52.65679	39.72761	Ташир	Советская, 66, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
52.65679	39.72761	Ташир	Советская, 66, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
52.65679	39.72761	Ташир	Советская, 66, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
52.65679	39.72761	Ташир	Советская, 66, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
52.65679	39.72761	Ташир	Советская, 66, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
52.65679	39.72761	Ташир	Советская, 66, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
52.65679	39.72761	Ташир	Советская, 66, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
52.65679	39.72761	Ташир	Советская, 66, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
52.65679	39.72761	Ташир	Советская, 66, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
52.65679	39.72761	Ташир	Советская, 66, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
52.65679	39.72761	Ташир	Советская, 66, Липецк 398001 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
52.594116	39.594433	Бургер Кинг	50 Лет НЛМК, 4а, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
52.594116	39.594433	Бургер Кинг	50 Лет НЛМК, 4а, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
52.594116	39.594433	Бургер Кинг	50 Лет НЛМК, 4а, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
52.594116	39.594433	Бургер Кинг	50 Лет НЛМК, 4а, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
52.594116	39.594433	Бургер Кинг	50 Лет НЛМК, 4а, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
52.594116	39.594433	Бургер Кинг	50 Лет НЛМК, 4а, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-07-01	q
52.594116	39.594433	Бургер Кинг	50 Лет НЛМК, 4а, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-04-01	q
52.594116	39.594433	Бургер Кинг	50 Лет НЛМК, 4а, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	q
52.594116	39.594433	Бургер Кинг	50 Лет НЛМК, 4а, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-10-01	q
52.594116	39.594433	Бургер Кинг	50 Лет НЛМК, 4а, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-07-01	q
52.594116	39.594433	Бургер Кинг	50 Лет НЛМК, 4а, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-04-01	q
52.594116	39.594433	Бургер Кинг	50 Лет НЛМК, 4а, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	q
52.594116	39.594433	Бургер Кинг	50 Лет НЛМК, 4а, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	y
52.594116	39.594433	Бургер Кинг	50 Лет НЛМК, 4а, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-01-01	y
52.594116	39.594433	Бургер Кинг	50 Лет НЛМК, 4а, Липецк 398059 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2018-01-01	y
52.61844	39.61644	Карусель	Гагарина, 6, Липецк 398020 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-01	q
52.61844	39.61644	Карусель	Гагарина, 6, Липецк 398020 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-07-01	q
52.61844	39.61644	Карусель	Гагарина, 6, Липецк 398020 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-04-01	q
52.61844	39.61644	Карусель	Гагарина, 6, Липецк 398020 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-01-01	q
52.61844	39.61644	Карусель	Гагарина, 6, Липецк 398020 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2019-10-01	q
