Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата парсинга
55.69963	37.625145	Мэри Джейн	Новоданиловская Набережная, 4, Москва 117105 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.79087	37.53137	Rustic	Ходынский бульвар, дом 4, Москва 105120 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75447	37.63441	Porosello	Лубянский проезд, 25/2, Москва 101000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.67282	37.664394	Pizzamento Kolomenskoe	пр-кт Андропова, 37, Москва 115487 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.78469	37.614117	В ТЕМНОТЕ?!	ул. Октябрьская , 2 м.Достоевская, Москва 127018 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.7546	37.636444	Дорогая, я перезвоню	Большой Спасоглинищевский пер, 9/1, Москва 101000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.787563	37.63575	Рассольников	просп. Мира, 68/1, Москва 129110 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.729496	36.85665	Братец Кролик	г. Звенигород, ул. Василия Фабричнова, 5, Звенигород Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.715828	37.518196	Ресторан "На Мосфильмовской"	Университетский проспект, д. 25, Москва 119330 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75784	37.611336	Авокадо	Тверская ул., д. 5/6, Москва 125009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.76184	37.62601	Mandyʼs Apothecary Irish Pub	Кузнецкий мост, 19, Москва 107031 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.79617	37.542797	Золотая Бухара	Ленинградский проспект, д. 48, Москва 125167 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.76992	37.63252	Beer Happens	Сретенка, 24/2, Москва 107045 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.74242	37.62496	Кофе ON	3-й Кадашевский переулок, д. 2, Москва 115035 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77292	37.598114	Образ жизни	1-ый Тверской-Ямской переулок, 14, Москва 125047 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.74866	37.608948	IL Pizzaiolo	ул. Волхонка, д. 6 м. Боровицкая, Москва 119019 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.7535	37.61234	Му-Му	Манежная площадь, д. 1, стр. 2 ТЦ Охотный ряд, Москва 125009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.819244	37.64455	Кафе Сицилия	ул. Ярославская, 13А/1, Москва 129366 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.764473	37.6011	Фермерское кафе и магазин LavkaLavka на Патриарших прудах	Сытинский переулок, 7/14, Москва Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.655018	37.498993	Дионис	Миклухо-Маклая ул., 3, Москва 117198 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75708	37.56406	Никуда Не Едем	ул. Рочдельская, 15/8, Москва 123100 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.766926	37.623676	Горыныч	Рождественский бульвар, д. 1, Москва 107045 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.74235	37.620903	Кафе "Сок"	Лаврушинский переулок, д. 15 (м. Третьяковская), Москва 119017 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.76278	37.589417	Кулинарная лавка Братьев Караваевых	ул. Спиридоновка, д.25, Москва Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.770157	37.60514	Сэлэнгэ	ул. Малая Дмитровка, 23/15, Москва 125009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.750362	37.564335	Кристиан	Кутузовский проспект, 2/1 стр. 1, Москва 121248 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.820927	37.387424	У Дяди Макса	МКАД 66 км, 1 ТРК Вегас, Москва Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.761463	37.586784	Ресторан Субботица	ул. Садовая-Кудринская д. 8/12, Москва 121069 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.763332	37.614742	Траттория Венеция	Столешников пер., 9/3, Москва 107031 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.91123	37.395622	Bar BQ Cafe	микрорайон ИКЕА, корп. 2 Мега Химки, Химки Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.679092	37.26689	Лерой	ул. Маршала Неделина, 8, Одинцово 143002 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.785435	37.562096	Ресторан Паризьен	Ленинградский просп., 31, стр. 9 м. Динамо, Москва 125284 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.861168	37.163662	Берендей	1-я Волоколамская, 1Б Московская обл., г.о Красногорск, мкр. Нахабино, ул. 1-я Волоколамская, д. 1Б, Нахабино, Красногорск 143430 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75797	37.617836	Страна которой нет	Охотный Ряд, 2, Москва 125009 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.76245	37.58692	Cook'kareku	ул. Садовая-Кудринская ул., д. 9, стр. 4, Москва 121069 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.856495	37.562485	Тануки	Дмитровское шоссе, д. 64, корп. 3, Москва 127474 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.432938	37.550003	За пивОм	Революционный проспект, 47/1, Подольск Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.09915	38.764706	Рульки вверх	Красногвардейская, д. 3, Коломна 140415 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.775906	37.68469	Корчма Тарас Бульба	ул. Бакунинская, 23/41, Москва 105082 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.756527	37.616985	Ресторан Quadrum	ул. Охотный ряд, 2 Four Seasons Hotel, Москва 109012 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.750816	37.595596	Taksim	Старый Арбат,  21, Москва 119019 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.790627	37.746655	Вега	Измайловское шоссе, 71 к3В, Москва 105613 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.764553	37.616577	Кафе Мандариновый гусь	ул. Петровка, 17, Москва 107031 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.58674	37.72443	Зафферано	МКАД, 24-й км (ТРЦ "Vegas"), Москва 613310 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.78515	37.63596	Черетто Мясо	Мира проспект, 58, Москва 129110 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.772133	37.58457	Ботаника	Большая Грузинская ул., д. 61а м. Белорусская, Москва 123056 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.77417	37.58819	Krombacher Beer Kitchen	1-я Тверская-Ямская, 19 1 этаж, Москва 125196 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.748924	37.537556	Ресторан SIXTY	Пресненская набережная, дом 12 62 этаж, Башня Федерация, Москва 123112 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.74105	37.62476	Tutta La Vita	ул. Большая Ордынка, д. 20, стр. 7, Москва 115487 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
55.75635	37.635307	Ламберджек бар	Большой Спасоглинищевский пер., 3c5, Москва 101000 Россия	Кафе/бары/рестораны	Кафе/бары/рестораны	2020-10-23
