Широта	Долгота	Наименование	Адрес	Категория	Подкатегория	Дата парсинга
53.18772	50.08872	Гостиница "Жигули-Эконом"	ул. Куйбышева, 78, Самара 443119 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.229782	50.18955	Не Только Хостел	ул. Тихвинская, 24, Самара 443011 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.18028	50.10209	Friend's Forever	Ленинская, 43, Самара 443020 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.53939	51.19378	Inn Pervomayskaya	Ulitsa Mologvardeyskaya, 225, Самара 443100 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.20213	50.13512	Бархат	ул. Клиническая, 212, Самара 443082 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.20579	50.2845	Hotel Russkaya Troika	10 Shchigrovskiy pereulok, Самара 443052 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.19344	50.16434	Хостел "Лайм"	Партизанская 158, Самара 443070 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.2058	50.11035	Гостиница Волга	Волжский проспект, 29, Самара 443071 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.53634	49.3878	Mini-Hotel on Timiryazeva 38	Timiriazieva 38, Тольятти 445004 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.38923	50.17049	Визит гостиница	Красная Глинка пос., Нижний Проезд улица, д. 4, Самара 443048 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.48332	49.85038	Baza Otdykha Kuprinka	Pribrezhnaya Ul., 1-Ye, Пискалинский Взвоз 443902 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
54.218517	52.049625	ALEKIANN	Самарская область, Клявлинский район, село Новые Сосны, улица Центральная, дом 131, Новые Сосны Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.63356	50.582653	Baza Otdykha Russkaya Troyka	Новый Городок 446382 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.114727	50.17067	Санаторий "Кленовая роща"	Ulitsa Lenina 106, Белозёрка 442600 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.469086	49.764095	Кемпинг-парк "Volga Discovery"	рядом с трассой М5, Пискалинский Взвоз 445362 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.41693	50.01558	Guesthouse Usadba	Samarskaya ul., 21 ., Ширяево 445364 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.43747	50.16447	SOSNOVOE Family Club	ул. Сосновогорская, 13, п.г.т. Волжский 446397 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.57555	49.97401	House in the Forest	2- ya Lesnaya , 4, с. Старая Бинарадка 446393 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.41297	50.27407	Ассоль гостиничный комплекс	Водный переулок, д. 9Б, Старосемейкино 446398 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.43214	50.07509	Khostel Energiya	Leningradskaya Ulitsa 11, Волжский 404130 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.428646	50.07925	Baza Otdykha Aviator	Волжский 446394 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.37795	49.306915	Гостевой Дом Мелодия Жигулей	Пролетарская 113, Жигули 445163 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
53.1791	50.08683	Аншлаг	ул. Чапаевская, 72, Самара 443099 Россия	Средства размещения	Гостиницы и санатории	2020-10-23
